start_date,end_date,Count_sum,postcode,latitude,longitude
2022-12-11,2022-12-18,43,2683683293102080 azure Central Asian Shepherd Dog,53.39845703787234,-2.930815651681769
2022-12-11,2022-12-18,9,1734738895175680 azure Hanover Hound,53.38152302900154,-2.925703722674257
2022-12-19,2022-12-26,36,1494938082607104 mint green Poodle,53.39506948699109,-2.9458427230047164
2022-12-27,2023-1-3,30,4444187137146880 black Shetland Sheepdog,53.3942012400042,-2.9487136910775007
2023-1-12,2023-1-19,25,2091014368002048 magenta Cantabrian Water Dog,53.41136550597616,-2.9409380238626
2023-1-20,2023-1-27,5,2998178825633792 maroon Chow Chow,53.36277933814909,-2.960607670510967
2023-1-28,2023-2-4,48,5958295644798976 silver Sinhala Hound,53.37451549665319,-2.958945174651717
2023-1-28,2023-2-4,42,5687595692457984 black Banjara Hound,53.37968217376871,-2.932972580885121
2023-2-5,2023-2-12,25,2676295731249152 grey Pont-Audemer Spaniel,53.392463881598125,-2.955773492274375
2023-2-13,2023-2-20,34,8597997726203904 mint green Sussex Spaniel,53.39557938106835,-2.931777228689157
2023-2-21,2023-2-28,17,3018359151001600 purple Perro de Presa Canario,53.38555610382025,-2.9236852092109302
2023-3-1,2023-3-8,42,8193486182416384 tan Romanian Raven Shepherd Dog,53.41527723346506,-2.9271107147505973
2023-3-17,2023-3-24,39,7937329270358016 lime Garafian Shepherd,53.407644712330736,-2.9810541192372284
2023-3-17,2023-3-24,5,3950209627324416 orange Staffordshire Bull Terrier,53.4013140653981,-2.939527070931831
2023-4-2,2023-4-9,14,3350312958033920 yellow Cane Paratore,53.4004719936635,-2.9819615953487073
2023-4-10,2023-4-17,46,8782919172620288 pink Sinhala Hound,53.394112723081186,-2.972922039449486
2023-4-18,2023-4-25,33,4696178461507584 salmon Welsh Terrier,53.40461088450268,-2.955998893049127
2023-4-26,2023-5-3,25,4765770955358208 cyan Hanover Hound,53.39956113404702,-2.9704265119321462
2023-4-26,2023-5-3,11,3228014338899968 maroon Kokoni,53.39409505768839,-2.940696234098823
2023-5-12,2023-5-19,29,2292149099954176 salmon Romanian Raven Shepherd Dog,53.381306850592296,-2.9636166521565883
2023-5-20,2023-5-27,1,5698913493319680 yellow Bulldog,53.38406357071406,-2.9472406636305095
2023-5-28,2023-6-4,7,4053789954801664 lavender Schapendoes,53.42126407621421,-2.9301919426753784
2023-5-28,2023-6-4,46,546452078067712 teal Lancashire Heeler,53.40973111168869,-2.9700282686004584
2023-6-13,2023-6-20,33,6967488176717824 maroon Kaikadi,53.38883626727977,-2.9535153316004426
2023-6-21,2023-6-28,14,4784448824410112 ivory Ibizan Hound,53.3856578453064,-2.962255099617323
2023-6-29,2023-7-6,13,2549333868150784 lavender Briquet Griffon Vendéen,53.39887063255704,-2.9385841055287756
2023-7-7,2023-7-14,31,8751608502419456 sky blue Teddy Roosevelt Terrier,53.42216274383237,-2.959766928219892
2023-7-7,2023-7-14,44,6724450934325248 purple Pudelpointer,53.41055560182898,-2.9784537607299626
2023-7-23,2023-7-30,28,2575821212483584 pink Kintamani,53.3958370377374,-2.9191757628209416
2023-7-31,2023-8-7,33,1038657400078336 teal Cirneco dell'Etna,53.40190455822926,-2.942925757648595
2023-7-31,2023-8-7,30,3852247471489024 tan Podenco Canario,53.37056347068969,-2.975306162067909
2023-8-8,2023-8-15,1,323491867918336 silver Samoyed,53.40577132646072,-2.9401736380739294
2023-8-24,2023-8-31,6,7366715625177088 silver West Siberian Laika,53.39420371661901,-2.948813221926912
2023-9-1,2023-9-8,22,3754071957700608 lavender Large Münsterländer,53.39708935051191,-2.91527018584452
2023-9-1,2023-9-8,33,2890666073915392 lime Bearded Collie,53.388532716629065,-2.957083486194506
2023-9-17,2023-9-24,27,6490290336563200 blue Gull Dong,53.38355525450907,-2.9385507743497783
2023-9-25,2023-10-2,46,274976361938944 lavender Norwegian Buhund,53.393144549921296,-2.954796209303936
2023-10-3,2023-10-10,28,6380964049584128 indigo Teddy Roosevelt Terrier,53.39637477555772,-2.940889922893234
2023-10-11,2023-10-18,25,497158744702976 yellow English Cocker Spaniel,53.4011425429967,-2.9644076516815403
2023-10-11,2023-10-18,20,2996911451668480 silver Boerboel,53.39993989920624,-2.945286966709091
2023-10-27,2023-11-3,32,8451128645648384 cyan Braque du Bourbonnais,53.38815477425415,-2.9618869707096565
2023-10-27,2023-11-3,23,321454606385152 blue Pug,53.40636050964881,-2.9673528487784324
2023-11-4,2023-11-11,8,7773316045602816 magenta Denmark Feist,53.39082996210608,-2.983830529225088
2023-11-20,2023-11-27,39,7582278161006592 violet Giant Schnauzer,53.39808203040103,-2.9645191341303416
2023-11-28,2023-12-5,7,5765581452083200 lavender Bosnian Coarse-haired Hound,53.40573002889753,-2.9456402991523873
2023-12-6,2023-12-13,20,7638004111769600 ivory Wetterhoun,53.38413293849631,-2.934670103556982
2023-12-14,2023-12-21,27,5270932371275776 fuchsia Otterhound,53.38328325379529,-2.94912360813521
2023-12-22,2023-12-29,32,2333122817425408 salmon Silky Terrier,53.384410250775396,-2.929143393400068
2023-12-30,2024-1-6,14,1954598805831680 pink Braque du Bourbonnais,53.39606063549263,-2.9478300647755304
2024-1-7,2024-1-14,23,5130860598657024 fuchsia Cantabrian Water Dog,53.41042507563534,-2.971969236046448
2024-1-7,2024-1-14,21,8711148608159744 mint green Drever,53.41573772926299,-2.9543888730197523
2024-1-15,2024-1-22,47,4562839756865536 white Indian pariah dog,53.427675598690904,-2.9398317582555364
2024-1-23,2024-1-30,46,5154644359643136 white Bohemian Shepherd,53.3734212399614,-2.9551089319614903
2024-1-31,2024-2-7,38,7218518105784320 blue Schweizerischer Niederlaufhund,53.3803053713745,-2.9548811052378596
2024-2-8,2024-2-15,47,4841314631811072 fuchsia Rat Terrier,53.37543974519143,-2.935065450418847
2024-2-24,2024-3-2,28,1661248190021632 ivory Portuguese Podengo,53.396432204107256,-2.9593199065342333
2024-3-3,2024-3-10,21,6588536731992064 orchid Wirehaired Vizsla,53.39396027464865,-2.950355368815508
2024-3-11,2024-3-18,7,7234290951651328 maroon Dalmatian,53.39906014015796,-2.935778115736184
2024-3-19,2024-3-26,4,4615384384667648 blue Denmark Feist,53.42389938630005,-2.938882875841273
2024-3-27,2024-4-3,32,979132213100544 lavender Bernese Mountain Dog,53.409816263139184,-2.925007135582973
2024-4-4,2024-4-11,8,3152624970891264 olive Villano de Las Encartaciones,53.39313225269838,-2.9471277443568624
2022-1-9,2022-1-16,11,3643866865467392 black Russo-European Laika,53.40278671036329,-2.9716707701936684
2022-1-9,2022-1-16,19,2813452074614784 black Slovenský Cuvac,53.41102811703032,-2.979236048250982
2022-1-17,2022-1-24,10,7520048606347264 plum Alaskan Malamute,53.39892246742328,-2.9627705548346057
2022-1-25,2022-2-1,28,1753273262407680 magenta Hanover Hound,53.41887198720115,-2.9502482046741534
2022-2-10,2022-2-17,25,3700356953407488 mint green Australian Shepherd,53.37913971290025,-2.9687447212228335
2022-2-10,2022-2-17,32,3890072346689536 sky blue Olde English Bulldogge,53.372802885392254,-2.959456771481314
2022-2-26,2022-3-5,26,45053812670464 yellow Bucovina Shepherd Dog,53.392284375795704,-2.9496130974546304
2022-3-6,2022-3-13,20,5729538849898496 orchid Plott Hound,53.40252709145224,-2.968691955598729
2022-3-6,2022-3-13,26,444155847245824 cyan Pharaoh Hound,53.401060518969025,-2.9670095224543047
2022-3-14,2022-3-21,46,3957420380389376 magenta Kangal Shepherd Dog,53.38055550950459,-2.9649134817478853
2022-3-22,2022-3-29,23,700071016398848 violet Spanish Water Dog,53.39683963737691,-2.94190525613908
2022-4-7,2022-4-14,6,3369102120845312 salmon Gordon Setter,53.410108771587225,-2.945884387855017
2022-4-15,2022-4-22,21,6392417336950784 olive Pastore della Lessinia e del Lagorai,53.39786517740231,-2.944126034444139
2022-4-23,2022-4-30,28,6450922471292928 violet Teddy Roosevelt Terrier,53.38829742314372,-2.949850628595982
2022-4-23,2022-4-30,15,5246233065029632 magenta German Pinscher,53.41031183377583,-2.952497792529016
2022-5-1,2022-5-8,34,6516033462468608 azure Istrian Shorthaired Hound,53.3877681067688,-2.970381034107163
2022-5-9,2022-5-16,34,1730500706172928 maroon Airedale Terrier,53.41237216891473,-2.9741654794308943
2022-5-25,2022-6-1,40,5441787147583488 sky blue Miniature Schnauzer,53.393049091467745,-2.949337008479006
2022-6-2,2022-6-9,8,3045448025636864 purple Miniature Fox Terrier,53.359362102539976,-2.9525053720190044
2022-6-2,2022-6-9,27,6673383204847616 turquoise Hanover Hound,53.38617443060558,-2.9209304666873095
2022-6-18,2022-6-25,27,3177073833148416 red Molossus of Epirus,53.42892400231024,-2.950919515554574
2022-6-18,2022-6-25,47,5498265604718592 red Chihuahua,53.39787826054127,-2.944526948745647
2022-7-4,2022-7-11,33,1150972789260288 orchid Bulldog,53.410268261971495,-2.973604281949406
2022-7-4,2022-7-11,15,3310341146542080 orange Australian Terrier,53.42045234031878,-2.9610712349032156
2022-7-20,2022-7-27,9,5623555370778624 maroon Briquet Griffon Vendéen,53.39382290281625,-2.95056961623618
2022-7-28,2022-8-4,27,6710841074253824 blue Bucovina Shepherd Dog,53.385076278879716,-2.9447449524408285
2022-7-28,2022-8-4,22,811193434374144 salmon Dalmatian,53.38639101127454,-2.94473792880126
2022-8-13,2022-8-20,23,8663325445455872 maroon Barbado da Terceira,53.38883906173939,-2.957540008050728
2022-8-13,2022-8-20,22,8895109672206336 violet Mountain Feist,53.406525324600864,-2.9267105779721305
2022-8-29,2022-9-5,26,8643726962327552 red Miniature Bull Terrier,53.400169945903265,-2.9617482179374974
2022-9-6,2022-9-13,26,7253977596952576 green Staffordshire Bull Terrier,53.39623580759419,-2.943332058954752
2022-9-6,2022-9-13,23,3083233044463616 magenta Silky Terrier,53.39350093716051,-2.9645001624594443
2022-9-14,2022-9-21,9,1198974398627840 ivory Chinook,53.363853916156714,-2.9460597603108454
2022-9-22,2022-9-29,4,945926992560128 turquoise Smalandstövare,53.375862611960926,-2.9334029404550392
2022-10-8,2022-10-15,24,390156452364288 violet Caucasian Shepherd Dog,53.375240756621984,-2.9498193887009165
2022-10-16,2022-10-23,14,4749737288794112 yellow Löwchen,53.400428376262695,-2.9488288797747373
2022-10-24,2022-10-31,7,5494734145454080 violet Alaskan Husky,53.40306985049109,-2.9429627554064837
2022-10-24,2022-10-31,34,980952425693184 indigo Bull Arab,53.39364313477579,-2.9479012882229654
2022-11-1,2022-11-8,8,1618795028283392 azure Patagonian Sheepdog,53.41969284109151,-2.9512911231903445
2022-11-9,2022-11-16,11,6846555583676416 teal Stephens Stock,53.409485288912414,-2.9659424059037747
2022-11-25,2022-12-2,38,874934750412800 blue Pastore della Lessinia e del Lagorai,53.394238388396104,-2.9470143470725816
2022-12-3,2022-12-10,43,6878431633473536 grey Irish Terrier,53.39706110799675,-2.942445057394707
2022-12-3,2022-12-10,36,8288861736140800 lime Pudelpointer,53.38524817905542,-2.9651790345960762
2022-12-11,2022-12-18,17,5795177612443648 teal Siberian Husky,53.37742568175496,-2.920716676466327
2022-12-27,2023-1-3,47,3602316095651840 white Papillon,53.42559880548297,-2.964815147563627
2022-12-27,2023-1-3,42,2350975270518784 cyan Braque de l'Ariège,53.372118701398236,-2.9287523137684275
2023-1-12,2023-1-19,45,7720694748020736 yellow Kishu,53.422794588117775,-2.932563720771668
2023-1-12,2023-1-19,27,3149401547603968 teal Yakutian Laika,53.39249432427359,-2.9503953145156174
2023-1-28,2023-2-4,44,5129694764597248 ivory Irish Red and White Setter,53.39243835169014,-2.948176704857474
2023-1-28,2023-2-4,40,2834523918172160 fuchsia Bohemian Shepherd,53.3930189534586,-2.9487277529079847
2023-2-5,2023-2-12,34,7400437682536448 mint green Basset Fauve de Bretagne,53.386132028731666,-2.9470966397366283
2023-2-21,2023-2-28,25,3623701213872128 magenta Romanian Mioritic Shepherd Dog,53.4072997509568,-2.9321137708722063
2023-3-1,2023-3-8,23,7905448124481536 violet Braque Francais,53.40079174236957,-2.9143344248352605
2023-3-1,2023-3-8,30,5946379344019456 grey Sealyham Terrier,53.40006507631331,-2.9576760120818335
2023-3-9,2023-3-16,34,532298715889664 magenta Havanese,53.37021339857488,-2.945413387900203
2023-3-25,2023-4-1,20,568349903814656 grey Thai Ridgeback,53.40841378005195,-2.9304471862431
2023-4-2,2023-4-9,26,2646597194219520 blue Tibetan Mastiff,53.4157088977058,-2.9421232111426434
2023-4-10,2023-4-17,1,6074572099026944 tan Grand Anglo-Français Tricolore,53.40751297703363,-2.945977636491534
2023-4-10,2023-4-17,48,6460891465777152 grey Alaskan Malamute,53.384229475815665,-2.9702952966512157
2023-4-26,2023-5-3,45,8246029386252288 violet Dachshund,53.37647503639096,-2.935019531788157
2023-5-4,2023-5-11,44,5075526534299648 green Basset Fauve de Bretagne,53.38574497426786,-2.9651905384898782
2023-5-12,2023-5-19,40,596744859549696 salmon Cão Fila de São Miguel,53.38355590876148,-2.967410695698163
2023-5-20,2023-5-27,24,8239964846292992 indigo Kintamani,53.38091553089522,-2.926238350378867
2023-5-20,2023-5-27,18,3232015744761856 violet Polish Greyhound,53.38722290549641,-2.9631277514563408
2023-6-5,2023-6-12,24,7522889335046144 mint green Samoyed,53.39407454203072,-2.9494605964932816
2023-6-13,2023-6-20,37,4498879397494784 gold Kishu,53.39749541467439,-2.9477778380553445
2023-6-13,2023-6-20,7,889988820500480 cyan Norwegian Lundehund,53.40050719260114,-2.9259177209373775
2023-6-29,2023-7-6,33,4075403098456064 orange English Mastiff,53.37772588170463,-2.9412220370941213
2023-7-7,2023-7-14,48,8266703565750272 yellow Griffon Fauve de Bretagne,53.41656039821509,-2.9474118589886302
2023-7-7,2023-7-14,37,4771129491193856 grey Cesky Fousek,53.41400081909156,-2.946203593260975
2023-7-15,2023-7-22,19,2751916511592448 purple Phu Quoc Ridgeback,53.39311507937007,-2.9349315468070927
2023-7-31,2023-8-7,37,7945249821294592 lime Bolognese,53.402331620457964,-2.9407295237487006
2023-8-8,2023-8-15,32,8833768823455744 black English Setter,53.390583119374284,-2.9481462588915974
2023-8-8,2023-8-15,4,1731934069719040 tan Jonangi,53.38712392970415,-2.970385820941715
2023-8-24,2023-8-31,31,2567850501865472 purple Australian Kelpie,53.39186643529201,-2.948198845891284
2023-9-1,2023-9-8,30,4888517205295104 orchid Bohemian Shepherd,53.39803153907698,-2.9454893453169007
2023-9-1,2023-9-8,7,5914708303413248 violet Japanese Terrier,53.396732926844116,-2.948437874009983
2023-9-17,2023-9-24,47,5809227811520512 turquoise Welsh Sheepdog,53.39032626823421,-2.9684655356652456
2023-9-25,2023-10-2,8,102493671391232 gold Shar Pei,53.381382368324374,-2.9188114079023535
2023-9-25,2023-10-2,10,3520469598732288 green Chihuahua,53.37896685400916,-2.9175911692034333
2023-10-11,2023-10-18,22,6798025391341568 lime Dachshund,53.40077709944221,-2.9468046980894087
2023-10-19,2023-10-26,43,1723400269594624 turquoise Curly-Coated Retriever,53.39349010109714,-2.9414938099588426
2023-10-27,2023-11-3,2,4133476152377344 gold Clumber Spaniel,53.402202543517106,-2.971621388566973
2023-11-4,2023-11-11,20,945540378394624 maroon Welsh Sheepdog,53.41982788559823,-2.9596115058043324
2023-11-12,2023-11-19,31,7701547903352832 silver Miniature Schnauzer,53.40357650751393,-2.9721172169819283
2023-11-12,2023-11-19,29,1805212545187840 fuchsia Dutch Smoushond,53.39661961397323,-2.9382765953838543
2023-11-20,2023-11-27,9,4744707842244608 purple Vizsla,53.417945106828796,-2.966234984482867
2023-11-28,2023-12-5,35,6970311350157312 lime Appenzeller Sennenhund,53.37648153169244,-2.94494555809581
2023-12-14,2023-12-21,7,2505258334945280 orchid Saint Hubert Jura Hound,53.429540147910835,-2.9509665151572335
2023-12-14,2023-12-21,44,7811680702562304 sky blue Vikhan,53.389767705806875,-2.958281859021554
2023-12-22,2023-12-29,40,5875699952910336 maroon Telomian,53.38953026934573,-2.9640299913480703
2023-12-30,2024-1-6,31,2706519781015552 fuchsia Treeing Tennessee Brindle,53.39220949941912,-2.9559749136245728
2024-1-7,2024-1-14,42,5810149333663744 yellow Hovawart,53.395340709958816,-2.9454526852283607
2024-1-15,2024-1-22,40,5459287495147520 grey Entlebucher Mountain Dog,53.387888851784545,-2.9488773197796263
2024-1-23,2024-1-30,32,6310838348546048 yellow Border Terrier,53.3772495307614,-2.964721177017964
2024-2-8,2024-2-15,16,2952785794433024 purple Berger Picard,53.410056847964285,-2.9719975365663913
2024-2-16,2024-2-23,37,278819669803008 green Bohemian Shepherd,53.373775261828264,-2.9762264829234937
2024-2-24,2024-3-2,33,2832344150966272 fuchsia Rampur Greyhound,53.401916663501424,-2.9499751547280084
2024-2-24,2024-3-2,5,1551479800332288 yellow Polish Greyhound,53.37854216730804,-2.9692494052934535
2024-3-3,2024-3-10,17,4002252679282688 plum Portuguese Podengo,53.395914606506814,-2.9499130384506316
2024-3-19,2024-3-26,44,6756322265530368 blue Bolognese,53.40543864242619,-2.9516873962137424
2024-3-19,2024-3-26,31,8412941000900608 magenta Flat-Coated Retriever,53.41801242852677,-2.9411128333563283
2024-4-4,2024-4-11,26,181883067432960 cyan Chien Français Blanc et Noir,53.40404852507069,-2.9207758154434487
2022-1-1,2022-1-8,28,3977715101204480 green Cane di Oropa,53.37536057423201,-2.9783247517528935
2022-1-9,2022-1-16,6,5404037293801472 ivory Cão de Castro Laboreiro,53.409796202060285,-2.9502716449821946
2022-1-25,2022-2-1,3,273217147109376 orchid Pont-Audemer Spaniel,53.381626106803665,-2.94585907239059
2022-2-2,2022-2-9,23,8632240676274176 white Kuvasz,53.40304336279015,-2.9374129582500927
2022-2-2,2022-2-9,36,3714284936757248 orange Rottweiler,53.37427442655367,-2.9448339910858294
2022-2-18,2022-2-25,31,4655592725544960 sky blue Koyun dog,53.39452082844695,-2.949034122636135
2022-2-18,2022-2-25,9,6030329122914304 magenta Maltese,53.38620550116824,-2.9581507935737363
2022-2-26,2022-3-5,38,4499941558845440 salmon Romanian Mioritic Shepherd Dog,53.409425205787315,-2.966212116309748
2022-3-14,2022-3-21,44,2239657628663808 indigo Kuchi,53.39060241815546,-2.957822030863099
2022-3-22,2022-3-29,28,3303843624386560 indigo Old Croatian Sighthound,53.39433834881248,-2.9473370801287047
2022-3-22,2022-3-29,20,8347279549267968 olive Saint-Usuge Spaniel,53.398815596478286,-2.936056990681436
2022-3-30,2022-4-6,28,3203210554638336 teal Neapolitan Mastiff,53.36201535465144,-2.9475389999407753
2022-4-7,2022-4-14,35,7158455584423936 grey Indian Spitz,53.39140470106364,-2.9680795485191993
2022-4-15,2022-4-22,42,3072037530632192 salmon Olde English Bulldogge,53.368460085259045,-2.954956883299019
2022-5-1,2022-5-8,16,8639922260934656 grey Large Münsterländer,53.394212479125,-2.9219797559990184
2022-5-1,2022-5-8,34,4236666128564224 salmon Miniature Pinscher,53.40887030319356,-2.919195309046245
2022-5-17,2022-5-24,5,5984604305489920 blue Shikoku,53.398332388856694,-2.942945166135246
2022-5-25,2022-6-1,36,8636082862161920 maroon Miniature Fox Terrier,53.415545830361324,-2.967436076397462
